SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1.0,0.070265328,59.0,0.0,0.172316702,8878.0,6.0,0.0,2.0,0.0,0.0
1.0,0.005748274,35.0,0.0,0.446221511,2500.0,15.0,0.0,2.0,0.0,3.0
1.0,0.035693149,34.0,0.0,0.236614086,4500.0,7.0,0.0,0.0,0.0,0.0
1.0,0.454291879,29.0,0.0,0.28194361100000004,5000.0,6.0,0.0,0.0,1.0,0.0
0.0,0.9999999,27.0,0.0,18.0,1131.0,0.0,1.0,0.0,0.0,0.0
1.0,0.9999999,29.0,0.0,0.080187299,6833.0,3.0,0.0,0.0,0.0,0.0
1.0,0.114484744,36.0,0.0,0.191441141,7500.0,20.0,0.0,1.0,0.0,0.0
1.0,0.259387071,52.0,0.0,0.592002499,3200.0,15.0,0.0,1.0,0.0,0.0
1.0,0.002906159,62.0,0.0,0.304148088,7400.0,16.0,0.0,2.0,0.0,0.0
0.0,0.081091192,68.0,1.0,99.0,363.0,15.0,0.0,0.0,0.0,0.0
1.0,0.820782133,34.0,0.0,0.494149952,8375.0,12.0,0.0,2.0,0.0,0.0
1.0,0.636245993,54.0,0.0,0.102149762,6930.0,4.0,0.0,0.0,0.0,2.0
1.0,0.026931381,65.0,0.0,0.7350449290000001,3894.0,9.0,0.0,3.0,0.0,1.0
1.0,0.265736776,41.0,0.0,0.203818828,6755.0,6.0,0.0,1.0,0.0,3.0
1.0,0.9999999,28.0,0.0,43.0,457.0,0.0,1.0,0.0,0.0,0.0
1.0,0.174533881,51.0,0.0,0.266357383,6250.0,7.0,0.0,1.0,0.0,3.0
1.0,0.17259292,60.0,0.0,0.144097679,19000.0,12.0,0.0,2.0,0.0,0.0
1.0,0.184911574,36.0,0.0,74.0,699.0,5.0,0.0,0.0,0.0,0.0
1.0,0.026162171,57.0,0.0,0.010712755,7000.0,11.0,0.0,0.0,0.0,2.0
1.0,0.002256295,31.0,1.0,5.199556541000001,450.0,9.0,0.0,2.0,0.0,0.0
1.0,0.720403461,54.0,2.0,0.600428266,4669.0,14.0,0.0,2.0,0.0,0.0
1.0,0.9999999,43.0,0.0,0.5496643139999999,5808.0,2.0,0.0,2.0,0.0,2.0
1.0,0.130720909,27.0,0.0,0.11825786,3466.0,6.0,0.0,0.0,0.0,0.0
1.0,0.009934843,64.0,0.0,4.0,4380.0,2.0,0.0,0.0,0.0,0.0
1.0,0.067884149,68.0,0.0,0.17785342,9400.0,22.0,0.0,1.0,0.0,1.0
1.0,0.004446157,72.0,0.0,0.166460337,10500.0,16.0,0.0,1.0,0.0,0.0
1.0,0.000749813,24.0,0.0,0.0,3724.0,2.0,0.0,0.0,0.0,0.0
1.0,0.009420948,68.0,0.0,0.380496601,7208.0,22.0,0.0,2.0,0.0,0.0
1.0,0.240216826,59.0,0.0,0.513454318,3195.0,9.0,0.0,1.0,0.0,0.0
1.0,1.033305579,26.0,0.0,0.03098967,3000.0,3.0,0.0,0.0,0.0,0.0
1.0,0.082680397,43.0,0.0,0.840868637,5617.0,7.0,0.0,1.0,0.0,0.0
1.0,0.142660473,42.0,0.0,0.523916293,2675.0,18.0,0.0,1.0,0.0,0.0
1.0,0.48837639,63.0,1.0,0.549494501,9000.0,18.0,0.0,2.0,0.0,0.0
1.0,0.00024927,46.0,0.0,0.215434084,12439.0,14.0,0.0,4.0,0.0,2.0
1.0,0.073777734,78.0,0.0,0.319968859,5137.0,14.0,0.0,1.0,0.0,1.0
1.0,0.500917663,40.0,1.0,0.256410256,4679.0,14.0,0.0,1.0,1.0,0.0
1.0,0.019511243,24.0,0.0,0.014242878999999996,2667.0,4.0,0.0,0.0,0.0,0.0
1.0,0.000349991,49.0,0.0,0.408655791,7416.0,15.0,0.0,2.0,0.0,0.0
1.0,0.08323011400000001,35.0,0.0,0.727207808,4200.0,8.0,0.0,1.0,0.0,1.0
1.0,0.311812677,62.0,0.0,0.08139636900000001,11400.0,6.0,0.0,1.0,0.0,2.0
1.0,0.9999999,42.0,3.0,0.091769847,9610.0,5.0,0.0,0.0,0.0,2.0
1.0,0.715479367,59.0,0.0,0.279558808,9700.0,8.0,0.0,1.0,0.0,0.0
1.0,0.007252319,54.0,0.0,0.516870782,4000.0,15.0,0.0,2.0,0.0,1.0
1.0,0.004424723,70.0,0.0,0.00199981,10500.0,17.0,0.0,0.0,0.0,0.0
1.0,0.64873296,40.0,1.0,0.402060294,6600.0,10.0,0.0,2.0,0.0,3.0
1.0,0.243471274,72.0,0.0,0.135569726,3606.0,2.0,0.0,0.0,0.0,1.0
1.0,0.9999999,67.0,0.0,0.0,12500.0,0.0,0.0,0.0,0.0,0.0
1.0,0.116525795,41.0,1.0,0.40984975,9583.0,11.0,0.0,2.0,0.0,0.0
1.0,0.93513199,50.0,0.0,0.456463878,5259.0,9.0,0.0,1.0,0.0,1.0
1.0,0.675984493,41.0,1.0,0.320259149,5710.0,7.0,2.0,1.0,2.0,0.0
1.0,0.150472482,40.0,1.0,0.943827809,13333.0,26.0,0.0,4.0,0.0,5.0
0.0,0.389867939,74.0,0.0,0.219347582,8000.0,12.0,0.0,0.0,0.0,0.0
1.0,0.055867647,68.0,0.0,0.113145876,22333.0,10.0,0.0,2.0,0.0,0.0
1.0,0.360511398,57.0,0.0,0.559327731,5949.0,11.0,0.0,1.0,0.0,0.0
1.0,0.267622063,59.0,0.0,3793.0,0.0,3.0,0.0,2.0,0.0,0.0
1.0,0.01520827,69.0,0.0,34.0,808.0,6.0,0.0,0.0,0.0,0.0
1.0,0.000973994,70.0,0.0,0.0,2083.0,10.0,0.0,0.0,0.0,0.0
1.0,0.099447281,35.0,0.0,0.022158911,3158.0,3.0,0.0,0.0,0.0,1.0
1.0,0.985807442,46.0,1.0,0.090409133,12000.0,4.0,2.0,0.0,0.0,4.0
1.0,0.075304439,56.0,0.0,0.930613877,5000.0,15.0,0.0,4.0,0.0,1.0
1.0,0.022009774,44.0,0.0,0.151652076,3540.0,7.0,0.0,0.0,0.0,0.0
1.0,0.384673734,49.0,0.0,0.363436426,7274.0,18.0,0.0,2.0,0.0,1.0
1.0,0.01924963,56.0,0.0,0.29112054600000004,10833.0,6.0,0.0,2.0,0.0,0.0
1.0,0.122711364,49.0,0.0,0.361396304,5843.0,5.0,0.0,2.0,0.0,2.0
1.0,0.907163543,40.0,1.0,0.389689821,6866.0,11.0,0.0,1.0,0.0,2.0
1.0,0.07509725099999999,58.0,0.0,0.49706811,4433.0,10.0,0.0,1.0,0.0,0.0
1.0,0.0035998690000000008,56.0,1.0,0.28544035100000004,7300.0,8.0,0.0,1.0,0.0,0.0
1.0,0.090723803,75.0,0.0,0.011776469,9000.0,4.0,0.0,0.0,0.0,0.0
1.0,0.036720182,50.0,0.0,0.002374703,8000.0,1.0,0.0,0.0,0.0,2.0
1.0,1.08922505,53.0,1.0,0.518576661,1910.0,3.0,0.0,0.0,0.0,1.0
1.0,0.103166538,60.0,0.0,0.254390541,5750.0,9.0,0.0,2.0,0.0,1.0
1.0,0.876084957,42.0,0.0,0.107543606,9000.0,4.0,0.0,0.0,0.0,2.0
1.0,0.794488693,55.0,1.0,0.508862629,4061.0,9.0,0.0,1.0,0.0,0.0
1.0,0.571336948,37.0,0.0,0.185048454,6500.0,3.0,0.0,1.0,0.0,2.0
1.0,0.191764601,71.0,1.0,0.242787775,3500.0,30.0,0.0,0.0,0.0,0.0
1.0,0.069932028,46.0,0.0,0.018262586,10129.0,9.0,0.0,0.0,0.0,3.0
1.0,0.216094178,51.0,0.0,191.0,99.0,5.0,0.0,0.0,0.0,0.0
1.0,0.051706899,58.0,0.0,0.092508664,3750.0,5.0,0.0,0.0,0.0,0.0
1.0,0.524186492,56.0,0.0,2100.0,0.0,7.0,0.0,1.0,0.0,0.0
1.0,0.441697742,53.0,0.0,0.361148099,6758.0,10.0,0.0,1.0,0.0,2.0
1.0,0.874707509,64.0,0.0,0.079970381,2700.0,9.0,0.0,0.0,0.0,0.0
1.0,0.223856682,84.0,0.0,0.101633656,6916.0,10.0,0.0,0.0,0.0,0.0
1.0,0.033607,51.0,0.0,0.106647956,5700.0,11.0,0.0,1.0,0.0,0.0
1.0,0.595995882,52.0,0.0,0.543480745,8750.0,10.0,0.0,3.0,0.0,2.0
1.0,0.003233226,75.0,0.0,0.094885542,11750.0,6.0,0.0,1.0,0.0,1.0
1.0,0.04627923,54.0,0.0,0.119750618,8500.0,20.0,0.0,2.0,0.0,0.0
1.0,0.058027304,39.0,0.0,0.363527295,5000.0,9.0,0.0,1.0,0.0,0.0
1.0,0.394921016,69.0,0.0,0.352129574,5000.0,7.0,0.0,1.0,0.0,0.0
1.0,0.065441855,67.0,0.0,0.02590799,4129.0,6.0,0.0,0.0,0.0,0.0
1.0,0.609047209,65.0,0.0,0.788092613,4534.0,12.0,1.0,0.0,0.0,0.0
1.0,0.441651193,28.0,0.0,0.043192488,2129.0,1.0,0.0,0.0,0.0,0.0
1.0,5781.0,48.0,0.0,0.48170924,6341.0,8.0,0.0,2.0,0.0,1.0
1.0,0.0,31.0,0.0,0.263956007,6000.0,7.0,0.0,1.0,0.0,0.0
1.0,0.016814976000000002,65.0,0.0,0.19235658,11800.0,8.0,0.0,1.0,0.0,1.0
1.0,0.049897982,50.0,0.0,0.315041102,4500.0,12.0,0.0,1.0,0.0,3.0
1.0,0.01478636,72.0,1.0,0.471261568,4105.0,13.0,0.0,2.0,0.0,0.0
1.0,0.01837584,45.0,0.0,0.417516497,6667.0,20.0,0.0,2.0,0.0,0.0
1.0,0.306568075,45.0,0.0,0.419916017,5000.0,8.0,0.0,1.0,0.0,2.0
1.0,0.760566385,36.0,0.0,0.5382088270000001,7000.0,15.0,0.0,1.0,0.0,1.0
1.0,0.07527318,73.0,0.0,0.460634841,4000.0,6.0,0.0,2.0,0.0,0.0
1.0,0.027820932000000003,65.0,0.0,46.0,290.0,6.0,0.0,0.0,0.0,0.0
1.0,0.031941231,73.0,0.0,0.18015084,5833.0,13.0,0.0,2.0,0.0,0.0
1.0,0.00538936,68.0,0.0,2.855610877,2610.0,8.0,0.0,1.0,0.0,0.0
1.0,0.858653507,63.0,0.0,0.32260184,4565.0,12.0,0.0,0.0,0.0,0.0
1.0,0.995062809,68.0,0.0,0.309555855,5200.0,7.0,0.0,0.0,0.0,0.0
1.0,0.00737822,67.0,0.0,0.00389922,3333.0,6.0,0.0,0.0,0.0,0.0
1.0,0.53293047,52.0,0.0,0.829024187,3596.0,13.0,0.0,2.0,0.0,1.0
1.0,0.392121576,48.0,2.0,0.5225909639999999,2500.0,4.0,0.0,1.0,0.0,0.0
1.0,0.052528161,50.0,0.0,0.075492105,4622.0,8.0,0.0,0.0,0.0,2.0
1.0,0.0,49.0,0.0,0.580167933,2500.0,13.0,0.0,1.0,0.0,2.0
1.0,0.422384241,60.0,0.0,0.468291159,3200.0,7.0,0.0,1.0,0.0,0.0
1.0,0.260402258,47.0,0.0,0.473032714,7916.0,6.0,0.0,1.0,0.0,0.0
1.0,0.025166941,65.0,0.0,1289.0,0.0,10.0,0.0,3.0,0.0,0.0
1.0,0.06230183,71.0,0.0,0.590386121,16600.0,18.0,0.0,5.0,0.0,0.0
1.0,0.812747344,28.0,0.0,0.124903861,6500.0,6.0,0.0,0.0,0.0,1.0
1.0,0.7716818879999999,39.0,1.0,0.231109841,7000.0,5.0,0.0,1.0,0.0,2.0
1.0,0.016897081,57.0,0.0,0.031117397,2120.0,3.0,3.0,0.0,0.0,0.0
1.0,1.042957043,27.0,0.0,0.28898539300000003,2532.0,4.0,3.0,0.0,0.0,0.0
1.0,1.219195201,31.0,1.0,0.204718113,2500.0,3.0,0.0,0.0,0.0,2.0
1.0,0.042187035,49.0,0.0,0.24704706,16000.0,18.0,0.0,1.0,0.0,4.0
1.0,0.438065438,37.0,0.0,0.054702495,4167.0,10.0,0.0,0.0,0.0,0.0
1.0,0.023874574,79.0,0.0,0.005161128,7943.0,7.0,0.0,0.0,0.0,0.0
1.0,0.917245977,35.0,1.0,0.287329304,8933.0,10.0,0.0,1.0,0.0,2.0
1.0,0.9999999,40.0,0.0,0.493249463,6517.0,7.0,0.0,2.0,0.0,3.0
1.0,0.120442672,74.0,0.0,0.465102465,3366.0,12.0,0.0,2.0,0.0,0.0
1.0,0.321290465,30.0,1.0,0.512315271,3450.0,7.0,0.0,1.0,0.0,1.0
1.0,0.17120543300000002,74.0,0.0,0.239147593,3800.0,13.0,0.0,1.0,0.0,0.0
1.0,0.330403556,50.0,0.0,1.0482645309999998,4868.0,11.0,0.0,4.0,0.0,1.0
0.0,0.035042113,56.0,0.0,0.09597268,8491.0,18.0,0.0,0.0,0.0,0.0
1.0,0.0,64.0,0.0,0.369789517,2422.0,8.0,0.0,2.0,0.0,0.0
1.0,0.200448239,57.0,1.0,0.289618397,6000.0,15.0,0.0,2.0,0.0,0.0
1.0,0.334207644,50.0,0.0,1.185113179,7200.0,15.0,0.0,2.0,0.0,0.0
1.0,0.394359737,47.0,0.0,0.366535403,12950.0,18.0,0.0,4.0,0.0,0.0
1.0,0.185727389,31.0,0.0,0.416344487,7500.0,12.0,0.0,2.0,0.0,0.0
1.0,0.251249583,66.0,1.0,22.0,1946.0,2.0,0.0,0.0,0.0,0.0
1.0,0.965210955,45.0,0.0,0.215680101,3175.0,12.0,0.0,0.0,3.0,3.0
1.0,0.45996108,57.0,0.0,0.637191735,4500.0,11.0,0.0,1.0,0.0,1.0
1.0,0.445765502,31.0,0.0,0.493998153,5414.0,7.0,0.0,2.0,0.0,0.0
1.0,0.200789961,50.0,0.0,0.234288286,6666.0,5.0,0.0,1.0,0.0,2.0
1.0,0.990467031,65.0,1.0,0.6415435629999999,3316.0,15.0,0.0,1.0,0.0,0.0
1.0,0.278325829,57.0,0.0,0.28164741600000004,8570.0,9.0,0.0,1.0,0.0,2.0
1.0,0.0,26.0,0.0,0.710557888,3333.0,6.0,0.0,1.0,0.0,0.0
1.0,0.167491118,50.0,0.0,0.480541455,6500.0,18.0,0.0,2.0,0.0,0.0
1.0,0.901180282,43.0,2.0,0.259096361,2500.0,4.0,1.0,0.0,1.0,1.0
1.0,0.005971258,46.0,0.0,0.132839682,11208.0,5.0,0.0,1.0,0.0,0.0
1.0,0.0,35.0,0.0,0.08606038699999999,5530.0,5.0,0.0,0.0,0.0,2.0
1.0,0.0031332290000000004,63.0,0.0,3099.0,0.0,5.0,0.0,3.0,0.0,0.0
1.0,0.023716645,70.0,0.0,0.016463585,10750.0,27.0,0.0,0.0,0.0,0.0
1.0,0.77350142,61.0,0.0,0.7037506790000001,11037.0,19.0,0.0,4.0,0.0,0.0
1.0,0.102219194,60.0,0.0,0.161940864,6594.0,9.0,0.0,1.0,0.0,1.0
1.0,0.397688006,53.0,0.0,0.48594283,8500.0,18.0,0.0,2.0,0.0,1.0
1.0,0.465521661,29.0,1.0,0.169165705,2600.0,4.0,0.0,0.0,1.0,0.0
1.0,1.010220885,28.0,0.0,0.408210133,6966.0,9.0,0.0,1.0,0.0,0.0
1.0,0.005133162,66.0,0.0,0.189319326,4568.0,9.0,0.0,2.0,0.0,1.0
1.0,0.026767172,42.0,0.0,0.408540925,5619.0,8.0,0.0,2.0,0.0,0.0
1.0,0.041512215,32.0,1.0,0.09852336,4130.0,7.0,0.0,0.0,0.0,3.0
1.0,0.007930722,80.0,0.0,0.223203906,4300.0,9.0,0.0,1.0,0.0,1.0
1.0,0.143426295,42.0,0.0,1.0,4590.0,2.0,0.0,0.0,0.0,0.0
1.0,0.004872747,65.0,0.0,0.103175475,9100.0,16.0,0.0,2.0,0.0,0.0
1.0,0.7013740629999999,45.0,0.0,0.938084953,4166.0,8.0,0.0,2.0,0.0,2.0
1.0,0.013886951000000002,66.0,0.0,0.061911686,13066.0,16.0,0.0,0.0,0.0,0.0
1.0,0.934552381,45.0,1.0,0.479522498,5444.0,12.0,0.0,1.0,0.0,2.0
1.0,0.02829717,78.0,0.0,1.143415906,2300.0,8.0,0.0,4.0,0.0,0.0
1.0,0.17220889,58.0,0.0,0.030322685,6166.0,7.0,0.0,0.0,0.0,0.0
0.0,0.32627274100000003,50.0,1.0,0.509046592,10666.0,17.0,0.0,5.0,0.0,4.0
1.0,0.030814115,53.0,0.0,0.6614820579999999,9000.0,15.0,0.0,4.0,0.0,2.0
1.0,0.883411741,29.0,0.0,0.523553163,5200.0,13.0,0.0,1.0,0.0,1.0
0.0,0.816367265,36.0,0.0,0.277044855,7200.0,5.0,0.0,1.0,0.0,0.0
1.0,0.032532211,39.0,1.0,0.093080132,6950.0,5.0,0.0,0.0,0.0,0.0
1.0,0.15716914199999998,64.0,0.0,0.25193661100000003,19750.0,9.0,0.0,1.0,0.0,1.0
1.0,0.901171053,46.0,0.0,0.425439425,5290.0,8.0,0.0,0.0,0.0,4.0
1.0,0.057442866,42.0,0.0,0.470527404,2900.0,14.0,0.0,1.0,0.0,1.0
1.0,0.95120244,75.0,0.0,0.161431065,4583.0,6.0,0.0,0.0,0.0,0.0
1.0,0.889703432,41.0,0.0,0.171502976,5375.0,5.0,0.0,1.0,0.0,0.0
1.0,0.225102584,47.0,0.0,0.331958505,8000.0,17.0,0.0,1.0,0.0,0.0
1.0,0.251676405,33.0,0.0,0.402903274,6750.0,11.0,0.0,2.0,0.0,4.0
1.0,0.08430852,64.0,1.0,0.241281197,12300.0,17.0,0.0,2.0,0.0,0.0
1.0,0.495094625,30.0,0.0,0.846049355,4416.0,18.0,0.0,1.0,0.0,0.0
1.0,0.393661623,50.0,0.0,0.226617913,22698.0,8.0,0.0,3.0,0.0,4.0
1.0,0.07920002799999999,81.0,0.0,0.155603141,1400.0,5.0,0.0,0.0,0.0,0.0
1.0,0.9999999,37.0,1.0,0.153668666,6500.0,7.0,3.0,0.0,0.0,1.0
1.0,0.071482904,42.0,0.0,0.415153907,3800.0,13.0,0.0,2.0,0.0,3.0
1.0,0.031082038,48.0,0.0,0.005342399,4117.0,2.0,0.0,0.0,0.0,1.0
1.0,0.04667669,53.0,0.0,0.228198116,16454.0,8.0,0.0,2.0,0.0,1.0
1.0,0.95015768,41.0,0.0,0.123410941,7000.0,5.0,0.0,0.0,0.0,0.0
1.0,0.005962511,75.0,0.0,0.135674765,4156.0,12.0,0.0,1.0,0.0,0.0
1.0,0.156975051,29.0,2.0,0.413551402,5563.0,12.0,0.0,1.0,1.0,0.0
1.0,0.263771916,41.0,0.0,0.273180627,11830.0,6.0,0.0,1.0,0.0,1.0
1.0,0.969147005,31.0,0.0,0.07495835599999999,1800.0,4.0,0.0,0.0,0.0,0.0
1.0,0.30569961,41.0,0.0,0.389845244,5750.0,15.0,0.0,1.0,0.0,1.0
1.0,0.006590537,44.0,0.0,0.403354469,4888.0,8.0,0.0,1.0,0.0,3.0
1.0,0.7117185009999999,55.0,0.0,0.295053312,5720.0,10.0,0.0,1.0,0.0,0.0
1.0,0.792828685,26.0,1.0,0.002412961,2900.0,2.0,0.0,0.0,0.0,0.0
1.0,0.532354412,53.0,0.0,0.18983802,18952.0,13.0,0.0,2.0,0.0,1.0
1.0,0.015234632,33.0,0.0,0.067187179,4866.0,5.0,0.0,0.0,0.0,0.0
1.0,0.01575937,57.0,0.0,0.150041356,6044.0,4.0,0.0,2.0,0.0,1.0
1.0,0.535193405,56.0,0.0,346.0,22.0,8.0,0.0,0.0,0.0,0.0
0.0,0.97420187,37.0,2.0,0.124652816,9000.0,8.0,2.0,1.0,2.0,2.0
0.0,0.350230415,41.0,0.0,0.4365900720000001,5700.0,10.0,0.0,2.0,0.0,1.0
1.0,0.0,39.0,0.0,0.277168324,5833.0,7.0,0.0,2.0,0.0,0.0
1.0,0.504269809,31.0,0.0,0.6180744779999999,2201.0,7.0,0.0,1.0,0.0,0.0
1.0,0.046149419,47.0,0.0,0.340043986,11821.0,7.0,0.0,2.0,0.0,3.0
1.0,0.37672133,64.0,0.0,0.096029137,11256.0,4.0,0.0,1.0,0.0,2.0
1.0,0.03206497,69.0,0.0,0.017208413,4706.0,8.0,0.0,0.0,0.0,0.0
1.0,0.025524972000000003,56.0,0.0,0.177734375,3583.0,4.0,0.0,1.0,0.0,1.0
1.0,0.0,48.0,0.0,0.570342966,10000.0,8.0,0.0,4.0,0.0,0.0
1.0,0.22578243,69.0,0.0,0.398052343,1642.0,7.0,0.0,0.0,0.0,1.0
1.0,0.724020543,64.0,0.0,0.293797865,25200.0,15.0,0.0,3.0,0.0,1.0
1.0,0.20666223,67.0,0.0,0.097405606,8633.0,13.0,0.0,0.0,0.0,1.0
1.0,0.69089178,45.0,0.0,0.161493951,1900.0,7.0,0.0,0.0,0.0,2.0
1.0,0.0710836,55.0,0.0,0.140143309,6000.0,5.0,0.0,2.0,0.0,2.0
1.0,0.0073273040000000015,72.0,0.0,12.0,3254.0,5.0,0.0,0.0,0.0,0.0
1.0,0.212639368,60.0,0.0,0.343753131,9980.0,7.0,0.0,2.0,0.0,0.0
1.0,0.62702137,53.0,0.0,0.780414772,9016.0,15.0,0.0,2.0,0.0,1.0
1.0,0.0,62.0,0.0,0.355728854,5000.0,6.0,0.0,1.0,0.0,1.0
1.0,0.85421416,65.0,1.0,0.594175728,8000.0,11.0,0.0,2.0,0.0,1.0
1.0,0.001618371,62.0,0.0,0.292266667,7499.0,11.0,0.0,1.0,0.0,1.0
1.0,0.034931781,41.0,1.0,0.14435868,6088.0,4.0,0.0,1.0,0.0,2.0
1.0,1.01754386,26.0,0.0,0.067310896,3000.0,6.0,0.0,0.0,0.0,0.0
1.0,0.57711687,55.0,0.0,0.323486683,8259.0,17.0,0.0,1.0,0.0,1.0
1.0,0.229508197,52.0,0.0,0.35716974,5313.0,4.0,0.0,1.0,0.0,0.0
1.0,0.04705109,48.0,0.0,0.08906392,3300.0,11.0,0.0,0.0,0.0,0.0
1.0,0.030742754,42.0,0.0,0.230211918,11041.0,7.0,0.0,3.0,0.0,2.0
1.0,0.20789636,41.0,0.0,0.227537332,3950.0,15.0,0.0,0.0,0.0,1.0
1.0,0.187067788,52.0,0.0,0.531740963,7828.0,21.0,0.0,2.0,0.0,3.0
1.0,0.150857193,30.0,0.0,103.0,299.0,3.0,0.0,0.0,0.0,0.0
1.0,0.0,24.0,0.0,0.0,1100.0,1.0,0.0,0.0,0.0,0.0
1.0,0.30720095,59.0,0.0,0.218169698,10500.0,15.0,0.0,1.0,0.0,0.0
1.0,0.095553144,45.0,0.0,0.257107876,7350.0,10.0,0.0,1.0,0.0,2.0
1.0,0.54630006,73.0,0.0,0.687444869,3400.0,8.0,0.0,0.0,0.0,3.0
1.0,0.8627137290000001,25.0,0.0,0.274362819,2000.0,3.0,0.0,0.0,0.0,0.0
1.0,0.293030848,46.0,0.0,0.588941106,10000.0,13.0,0.0,1.0,0.0,2.0
1.0,0.032456981,78.0,0.0,0.286634818,9000.0,6.0,0.0,2.0,0.0,0.0
1.0,0.15109785,65.0,0.0,99.0,299.0,2.0,0.0,0.0,0.0,0.0
1.0,0.092900338,49.0,0.0,0.153359511,4583.0,3.0,0.0,0.0,0.0,0.0
1.0,0.0,50.0,0.0,0.121813829,7100.0,7.0,0.0,1.0,0.0,1.0
1.0,0.042188339000000005,51.0,0.0,0.298449924,12450.0,8.0,0.0,2.0,0.0,0.0
1.0,0.007328965,84.0,2.0,0.220107997,11666.0,17.0,0.0,3.0,0.0,0.0
1.0,0.053389322,45.0,0.0,0.064565279,10500.0,2.0,0.0,1.0,0.0,0.0
1.0,0.13664859,52.0,0.0,0.340970631,4800.0,6.0,0.0,1.0,0.0,0.0
1.0,0.021472591,84.0,0.0,0.006916996,7083.0,14.0,0.0,0.0,0.0,0.0
1.0,0.92778985,60.0,0.0,0.558950746,7166.0,6.0,0.0,1.0,0.0,1.0
1.0,0.125962468,69.0,0.0,0.30933525300000003,4166.0,5.0,0.0,1.0,0.0,0.0
0.0,0.031585449,78.0,0.0,0.013746563,4000.0,16.0,1.0,0.0,0.0,0.0
1.0,0.10594458,37.0,0.0,0.113688534,8276.0,8.0,0.0,1.0,0.0,0.0
1.0,1.671105193,52.0,3.0,0.513250883,4527.0,8.0,3.0,2.0,1.0,4.0
1.0,0.658628397,26.0,2.0,0.16918271699999998,1920.0,6.0,0.0,0.0,0.0,0.0
1.0,0.600296687,35.0,0.0,1.988579586,1400.0,8.0,0.0,2.0,0.0,2.0
1.0,0.32613768,40.0,3.0,0.534038801,2834.0,10.0,0.0,0.0,0.0,0.0
1.0,0.9999999,46.0,0.0,0.202889141,6160.0,12.0,0.0,1.0,0.0,1.0
1.0,0.148856393,29.0,0.0,35.0,663.0,2.0,0.0,0.0,0.0,0.0
1.0,0.058774849,61.0,0.0,0.955730244,2416.0,18.0,0.0,2.0,0.0,0.0
1.0,0.195402071,75.0,2.0,0.774034764,6500.0,16.0,0.0,4.0,0.0,0.0
1.0,0.374548545,42.0,1.0,0.013682332,35300.0,7.0,0.0,0.0,0.0,1.0
1.0,0.046534848,36.0,1.0,0.3499233,5866.0,15.0,0.0,1.0,0.0,0.0
1.0,0.405148713,47.0,0.0,0.307886542,11880.0,5.0,0.0,1.0,0.0,1.0
1.0,0.028087203,82.0,0.0,34.0,1956.0,5.0,0.0,0.0,0.0,0.0
1.0,0.9999999,42.0,1.0,0.286203942,3500.0,1.0,0.0,1.0,1.0,0.0
1.0,0.003723711,67.0,0.0,0.004553734,1097.0,8.0,0.0,0.0,0.0,0.0
1.0,0.9999999,62.0,1.0,0.110402042,4700.0,4.0,0.0,0.0,0.0,3.0
1.0,0.477284838,45.0,1.0,0.571714254,9000.0,10.0,1.0,2.0,0.0,2.0
1.0,0.08374412,43.0,0.0,0.189975328,7700.0,10.0,0.0,1.0,0.0,3.0
1.0,0.171746184,48.0,0.0,0.35896736700000004,11000.0,6.0,0.0,2.0,0.0,0.0
1.0,0.5124608270000001,30.0,0.0,0.01771619,5700.0,5.0,0.0,0.0,0.0,0.0
1.0,0.8988373359999999,83.0,0.0,0.753632849,7500.0,15.0,0.0,2.0,0.0,0.0
1.0,0.006441151,28.0,0.0,0.030613505,8100.0,8.0,0.0,0.0,0.0,0.0
1.0,0.134074637,44.0,0.0,0.445294118,6799.0,13.0,0.0,2.0,0.0,0.0
0.0,0.100257069,43.0,0.0,0.02657543,6283.0,3.0,0.0,0.0,0.0,3.0
1.0,0.5504483179999999,49.0,1.0,0.464325628,17000.0,12.0,0.0,5.0,0.0,0.0
1.0,0.9999999,35.0,0.0,0.161495845,3609.0,4.0,0.0,0.0,0.0,1.0
0.0,0.994005994,49.0,2.0,0.061508368,4600.0,5.0,1.0,0.0,0.0,0.0
1.0,0.235095613,48.0,1.0,0.405613885,4666.0,15.0,0.0,1.0,0.0,2.0
1.0,0.334872409,38.0,0.0,0.785035629,6735.0,13.0,0.0,1.0,0.0,3.0
1.0,0.215077392,55.0,1.0,0.632782912,6600.0,17.0,0.0,1.0,0.0,1.0
1.0,0.49530094,49.0,1.0,0.379679144,2804.0,5.0,0.0,0.0,0.0,0.0
1.0,0.9999999,50.0,3.0,0.14615050000000002,4597.0,7.0,0.0,0.0,0.0,0.0
0.0,0.9999999,50.0,0.0,0.31934033,2000.0,2.0,3.0,0.0,0.0,0.0
1.0,0.422116464,66.0,0.0,0.060250191,3916.0,6.0,0.0,0.0,0.0,0.0
1.0,0.864181092,41.0,0.0,0.117120548,5250.0,2.0,0.0,0.0,0.0,3.0
1.0,0.0230381,63.0,0.0,0.214840153,7600.0,11.0,0.0,1.0,0.0,1.0
1.0,0.007439881,71.0,0.0,0.25088574,4515.0,9.0,0.0,1.0,0.0,0.0
